id,bus_type,operation_company,line_name,weekday_rate,saturday_rate,holiday_rate,note,created_at,updated_at
2724,3,日野市,平05,12.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2725,3,東村山市,001,33.5,27.0,27.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2726,3,東村山市,久米川町循環,13.0,13.0,13.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2727,3,東村山市,諏訪町循環,14.0,14.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2728,3,東大和市,001,10.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2729,3,東大和市,002,16.0,16.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2730,3,武蔵村山市,玉川上水ルート　通勤,10.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2731,3,武蔵村山市,玉川上水ルート　日中,11.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2732,3,武蔵村山市,上北台ルート　通勤,21.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2733,3,武蔵村山市,上北台ルート　日中,15.0,14.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2734,3,武蔵村山市,西循環ルート,7.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2735,3,武蔵村山市,武蔵砂川ルート,24.0,19.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2736,3,多摩市,永52・53,42.0,42.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2737,3,多摩市,永71,9.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2738,4,檜原村,やまびこ神戸線,5.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2739,4,檜原村,やまびこ笛吹・上平線,999.9,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2740,4,檜原村,やまびこ藤倉線,4.5,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2741,2,八丈町,坂上（末吉）～坂下（神湊）,7.5,7.5,7.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2742,2,八丈町,循環路線＿1・3・6便,3.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2743,2,八丈町,循環路線＿2・4・5便,3.0,3.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2744,2,都営バス,AL01,21.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2745,2,都営バス,C・H01,60.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2746,2,都営バス,FL01,0.0,14.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2747,2,都営バス,RH01,36.0,43.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2748,2,都営バス,S-1,32.0,40.0,40.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2749,2,都営バス,井92,88.0,96.0,90.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2750,2,都営バス,井96,30.0,22.0,22.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2751,2,都営バス,井98,24.0,10.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2752,2,都営バス,王40甲,167.0,172.0,167.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2753,2,都営バス,王40丙,29.0,28.0,25.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2754,2,都営バス,王41,100.0,91.0,63.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2755,2,都営バス,王45,25.0,19.0,15.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2756,2,都営バス,王46,15.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2757,2,都営バス,王49,43.0,24.0,28.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2758,2,都営バス,王49折返,23.0,24.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2759,2,都営バス,王55,74.0,60.0,52.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2760,2,都営バス,王55折返,6.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2761,2,都営バス,王57,68.0,58.0,61.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2762,2,都営バス,王78,39.0,35.0,34.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2763,2,都営バス,海01,108.0,64.0,60.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2764,2,都営バス,学01,42.0,26.0,22.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2765,2,都営バス,学02,191.0,149.0,129.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2766,2,都営バス,学03,299.0,166.0,133.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2767,2,都営バス,学05,70.0,41.7,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2768,2,都営バス,学06,73.0,67.0,58.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2769,2,都営バス,学07,75.0,37.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2770,2,都営バス,葛西21,91.0,86.0,78.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2771,2,都営バス,葛西22,40.0,40.0,43.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2772,2,都営バス,葛西24,64.0,63.0,52.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2773,2,都営バス,亀21,61.0,54.0,53.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2774,2,都営バス,亀23,38.0,28.0,28.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2775,2,都営バス,亀24,98.0,90.0,88.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2776,2,都営バス,亀26,54.0,45.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2777,2,都営バス,亀29,30.0,31.0,31.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2778,2,都営バス,急行05,0.0,27.0,27.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2779,2,都営バス,急行06,0.0,20.0,20.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2780,2,都営バス,橋63,40.0,27.0,25.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2781,2,都営バス,橋86,33.0,33.0,31.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2782,2,都営バス,業10,8.0,8.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2783,2,都営バス,錦11,31.0,28.0,30.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2784,2,都営バス,錦13乙,62.0,56.0,45.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2785,2,都営バス,錦13甲,65.0,52.0,38.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2786,2,都営バス,錦18,19.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2787,2,都営バス,錦22,17.0,17.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2788,2,都営バス,錦25,115.0,109.0,125.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2789,2,都営バス,錦27,36.0,34.0,37.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2790,2,都営バス,錦28,52.0,62.0,46.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2791,2,都営バス,錦37,45.0,48.0,56.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2792,2,都営バス,高71,34.0,31.0,28.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2793,2,都営バス,黒77,37.0,37.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2794,2,都営バス,市01,75.0,49.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2795,2,都営バス,秋26,52.0,44.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2796,2,都営バス,渋66,4.0,4.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2797,2,都営バス,渋88,36.0,29.0,31.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2798,2,都営バス,宿74,55.0,49.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2799,2,都営バス,宿75,48.0,43.0,39.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2800,2,都営バス,宿91,23.0,18.0,20.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2801,2,都営バス,上23,56.0,57.0,58.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2802,2,都営バス,上23折返,14.0,14.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2803,2,都営バス,上26,30.0,27.0,27.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2804,2,都営バス,上46,65.0,77.0,75.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2805,2,都営バス,上58,87.0,80.0,70.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2806,2,都営バス,上60,9.0,11.0,15.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2807,2,都営バス,上69,59.0,54.0,54.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2808,2,都営バス,新江62,18.0,18.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2809,2,都営バス,新小20,9.0,9.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2810,2,都営バス,新小21,130.0,100.0,95.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2811,2,都営バス,新小22,86.0,71.0,53.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2812,2,都営バス,新小29乙,14.0,11.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2813,2,都営バス,新小29甲,44.0,40.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2814,2,都営バス,新小30,7.0,8.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2815,2,都営バス,西葛20乙,59.0,56.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2816,2,都営バス,西葛20甲,94.0,69.0,61.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2817,2,都営バス,西葛26,19.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2818,2,都営バス,西葛27,107.0,89.0,78.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2819,2,都営バス,船28,15.0,15.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2820,2,都営バス,早77,61.0,45.0,46.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2821,2,都営バス,早81,27.0,25.0,23.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2822,2,都営バス,草24,28.0,34.0,35.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2823,2,都営バス,草39,43.0,46.0,63.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2824,2,都営バス,草41,53.0,62.0,57.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2825,2,都営バス,草43,26.0,3.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2826,2,都営バス,草63,58.0,61.0,64.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2827,2,都営バス,草64,47.0,46.0,49.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2828,2,都営バス,端44,67.0,60.0,59.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2829,2,都営バス,池65,13.0,13.0,13.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2830,2,都営バス,池86,90.0,83.0,81.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2831,2,都営バス,茶51,47.0,42.0,48.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2832,2,都営バス,直行01,19.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2833,2,都営バス,田87,126.0,128.0,118.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2834,2,都営バス,田92,50.0,19.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2835,2,都営バス,田99,38.0,23.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2836,2,都営バス,都01,197.0,129.0,102.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2837,2,都営バス,都01折返,67.0,51.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2838,2,都営バス,都02,200.0,173.0,158.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2839,2,都営バス,都02乙,43.0,41.0,35.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2840,2,都営バス,都03,30.0,16.0,16.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2841,2,都営バス,都04,110.0,87.0,75.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2842,2,都営バス,都05,99.0,82.0,73.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2843,2,都営バス,都06,131.0,94.0,86.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2844,2,都営バス,都07,175.0,162.0,154.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2845,2,都営バス,都08,128.0,115.0,116.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2846,2,都営バス,東12,32.0,19.0,19.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2847,2,都営バス,東15,48.0,43.0,41.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2848,2,都営バス,東16,112.0,55.0,48.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2849,2,都営バス,東20,21.0,21.0,20.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2850,2,都営バス,東20乙,2.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2851,2,都営バス,東22,215.0,180.0,172.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2852,2,都営バス,東42乙,43.0,55.0,30.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2853,2,都営バス,東42甲,118.0,99.0,81.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2854,2,都営バス,東43,98.0,80.0,68.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2855,2,都営バス,東98,31.0,30.0,27.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2856,2,都営バス,南千47,8.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2857,2,都営バス,南千48,10.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2858,2,都営バス,虹01,52.0,44.0,44.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2859,2,都営バス,波01,32.0,35.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2860,2,都営バス,梅01,0.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2861,2,都営バス,梅70,30.0,30.0,21.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2862,2,都営バス,梅74乙,3.0,5.0,3.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2863,2,都営バス,梅74甲,11.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2864,2,都営バス,梅76乙,0.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2865,2,都営バス,梅76甲,5.0,5.0,4.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2866,2,都営バス,梅76丙,55.0,40.0,41.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2867,2,都営バス,梅77乙,28.0,28.0,24.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2868,2,都営バス,梅77甲,18.0,16.0,14.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2869,2,都営バス,梅77甲折返,44.0,44.0,44.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2870,2,都営バス,梅77丁,10.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2871,2,都営バス,梅77丙,2.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2872,2,都営バス,白61,101.0,92.0,87.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2873,2,都営バス,反90,15.0,15.0,15.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2874,2,都営バス,反94,7.0,7.0,7.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2875,2,都営バス,反96,52.0,58.0,58.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2876,2,都営バス,飯62,8.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2877,2,都営バス,飯64,65.0,57.0,39.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2878,2,都営バス,品91,101.0,71.0,65.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2879,2,都営バス,品93,132.0,114.0,113.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2880,2,都営バス,品96乙,146.0,46.0,48.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2881,2,都営バス,品96甲,18.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2882,2,都営バス,品97,52.0,45.0,43.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2883,2,都営バス,品98甲,80.0,63.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2884,2,都営バス,品98丙,1.0,1.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2885,2,都営バス,品99,92.0,88.0,77.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2886,2,都営バス,品99折返,49.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2887,2,都営バス,浜95乙,999.9,999.9,999.9,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2888,2,都営バス,浜95甲,4.0,9.0,8.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2889,2,都営バス,平23,44.0,44.0,41.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2890,2,都営バス,平28,38.0,29.0,28.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2891,2,都営バス,豊洲01,57.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2892,2,都営バス,北47,19.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2893,2,都営バス,墨38,27.0,27.0,26.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2894,2,都営バス,木11乙,19.0,10.0,10.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2895,2,都営バス,木11甲,77.0,62.0,59.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2896,2,都営バス,木11折返,21.0,16.0,15.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2897,2,都営バス,門19乙,2.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2898,2,都営バス,門19甲,21.0,19.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2899,2,都営バス,門21,43.0,37.0,29.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2900,2,都営バス,門33,66.0,53.0,41.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2901,2,都営バス,有30,6.0,6.0,6.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2902,2,都営バス,陽20,11.0,12.0,12.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2903,2,都営バス,里22,81.0,73.0,73.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2904,2,都営バス,里48,43.0,32.0,29.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2905,2,都営バス,両28,40.0,38.0,36.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2906,2,都営バス,臨海22,20.0,17.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2907,2,都営バス,臨海28乙,64.0,58.0,46.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2908,2,都営バス,臨海28甲,32.0,22.0,18.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2909,1,東武バスセントラル（株）,ミッドナイトアロー久喜,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2910,1,東武バスセントラル（株）,ミッドナイトアロー春日部,1.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2911,1,東武バスセントラル（株）,綾20,0.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2912,1,東武バスセントラル（株）,綾21,40.0,43.0,43.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2913,1,東武バスセントラル（株）,綾22,1.0,1.0,1.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2914,1,東武バスセントラル（株）,綾23,46.0,39.5,39.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2915,1,東武バスセントラル（株）,綾24,64.0,55.5,55.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2916,1,東武バスセントラル（株）,綾31,71.0,69.0,69.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2917,1,東武バスセントラル（株）,綾32,47.0,47.0,47.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2918,1,東武バスセントラル（株）,綾33,12.0,11.0,11.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2919,1,東武バスセントラル（株）,綾40,59.5,52.0,52.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2920,1,東武バスセントラル（株）,綾61,65.0,61.0,61.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2921,1,東武バスセントラル（株）,綾62,7.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2922,1,東武バスセントラル（株）,綾63,3.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2923,1,東武バスセントラル（株）,王30,2.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2924,1,東武バスセントラル（株）,金50,27.0,22.0,22.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2925,1,東武バスセントラル（株）,金52,80.0,67.0,67.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2926,1,東武バスセントラル（株）,金54,25.0,15.0,15.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2927,1,東武バスセントラル（株）,見21,34.0,30.0,30.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2928,1,東武バスセントラル（株）,五28,7.0,0.0,0.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2929,1,東武バスセントラル（株）,新越谷駅西口・草加駅東口・八潮駅北口～羽田空港　直行バス,9.0,9.0,9.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2930,1,東武バスセントラル（株）,西01,63.0,44.0,44.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2931,1,東武バスセントラル（株）,西02,8.0,8.5,8.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2932,1,東武バスセントラル（株）,西03,20.5,20.5,20.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2933,1,東武バスセントラル（株）,西04,9.5,9.5,9.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2934,1,東武バスセントラル（株）,西07,36.5,32.0,32.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2935,1,東武バスセントラル（株）,足35,2.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2936,1,東武バスセントラル（株）,足37,2.0,2.0,2.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2937,1,東武バスセントラル（株）,足39,2.5,2.5,2.5,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2938,1,東武バスセントラル（株）,谷01,60.5,49.0,49.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2939,1,東武バスセントラル（株）,竹01,22.0,17.0,17.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2940,1,東武バスセントラル（株）,竹02,52.0,42.0,42.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
2941,1,東武バスセントラル（株）,竹03,52.5,56.0,56.0,"",2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
