id,gml_id,coordinates,bus_route_id,created_at,updated_at
30,db/N07-11_12.xml/cv30,"[[35.64023062,139.87455267],[35.63803953,139.88058997],[35.63758472,139.88272583],[35.63748748,139.88424018],[35.63769833,139.88648305],[35.63835056,139.88841917],[35.63896515,139.88953812],[35.64050528,139.89156194],[35.66087131,139.91583845],[35.66990972,139.92454611],[35.67833257,139.93400442],[35.68047861,139.93671194],[35.6822725,139.9394175],[35.69114945,139.95404055],[35.69202895,139.9560281],[35.69252128,139.95846174],[35.69254417,139.96017361],[35.69199,139.96335222],[35.68479111,139.99039972],[35.67977667,140.000515],[35.67853732,140.00185551],[35.67440333,140.00386694],[35.67334917,140.00467917],[35.67233028,140.00578944],[35.66222445,140.02295167],[35.66144417,140.02473528],[35.66011917,140.0285875],[35.6592275,140.03275722],[35.65789472,140.03689139],[35.65718861,140.0384225],[35.65296639,140.04590111],[35.65123921,140.04980552],[35.65005278,140.05352722],[35.6487991,140.06062969],[35.64789071,140.06380275],[35.64656283,140.06603422],[35.64331889,140.06984722],[35.64232913,140.07133159],[35.64190333,140.07239778],[35.64154639,140.07471944],[35.64168306,140.07626972],[35.64197861,140.07751],[35.64286139,140.079355],[35.65248528,140.09123861],[35.65366333,140.09289417],[35.65623857,140.09735399],[35.65838154,140.0995085],[35.6619746,140.10131032],[35.66277601,140.1020235],[35.66368753,140.10319282],[35.66451528,140.10527],[35.66486222,140.10774222],[35.66540222,140.10964806],[35.66612361,140.11078889],[35.66906,140.11421639],[35.67029694,140.11653389],[35.67101583,140.11914083],[35.67199278,140.1248425],[35.67314444,140.128485],[35.67475167,140.13161472],[35.67760389,140.13603194],[35.67908111,140.13865111],[35.68030722,140.14161796],[35.68076056,140.14317361],[35.68180194,140.14910667],[35.68230528,140.16106611],[35.6826525,140.16404528],[35.68393194,140.17154222],[35.68441028,140.17693417],[35.68444945,140.17990616],[35.68418417,140.18386444],[35.68295945,140.19223417],[35.68217972,140.20057583],[35.68235,140.20877444],[35.68279556,140.212665],[35.68341417,140.21591917],[35.68608306,140.22646417],[35.6867297,140.23137206],[35.68735917,140.23917694],[35.68789944,140.24139417],[35.688785,140.24402083],[35.69018528,140.247075],[35.69199583,140.24982917],[35.69569611,140.25488028],[35.69754583,140.25798667],[35.69958357,140.26266872],[35.70229,140.27174417],[35.70381111,140.27559028],[35.70629653,140.27988014],[35.70864445,140.28281055],[35.71066695,140.28474611],[35.71315583,140.28658917],[35.71547028,140.28785861],[35.72519694,140.29204972],[35.72757278,140.29342139],[35.73116444,140.2960675],[35.73406694,140.2988925],[35.73599639,140.30122667],[35.74183153,140.30909484],[35.74366582,140.31116047],[35.74604809,140.31347749],[35.75041062,140.31670245],[35.75911361,140.3211575],[35.76154805,140.32280444],[35.76383556,140.32486917],[35.76542952,140.32668459],[35.77162361,140.33568194],[35.77321639,140.33759083],[35.77486139,140.3392425],[35.77783139,140.34171444],[35.78632167,140.34637222],[35.79041194,140.34910306],[35.7922,140.35054139],[35.79476861,140.35294417],[35.796955,140.35532917],[35.7993975,140.35838139],[35.80177278,140.36198889],[35.80394139,140.365915],[35.80655583,140.37170472],[35.80791889,140.37561083],[35.80874445,140.37880417],[35.8094475,140.38285972],[35.81035167,140.39271722],[35.81130083,140.39830694],[35.8128725,140.40413357],[35.81501111,140.40992222],[35.81745944,140.41514083],[35.8215775,140.42281194],[35.82482333,140.42824667],[35.83094361,140.43781111],[35.83462806,140.44410556],[35.83795278,140.45126111],[35.83925222,140.45566472],[35.8409375,140.46475361],[35.84155139,140.4727375],[35.84197028,140.48372917],[35.84279,140.48917583],[35.84422917,140.49600417],[35.84561139,140.50054389],[35.84732028,140.50471944],[35.85381083,140.51705639],[35.85501806,140.51904083],[35.85796639,140.52303055],[35.85982639,140.52518055],[35.86225945,140.52765305],[35.86638917,140.53119028],[35.88325417,140.5435375],[35.88701583,140.54704444],[35.89200722,140.55234417],[35.89506056,140.55510528],[35.898385,140.55730417],[35.90761472,140.5614675],[35.90862695,140.56205444],[35.91039806,140.56342083],[35.91163945,140.56466694],[35.91331222,140.56699611],[35.91480945,140.56998028],[35.9174575,140.5761075],[35.91874611,140.57827667]]",14,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
31,db/N07-11_12.xml/cv31,"[[35.63681972,139.88421083],[35.63586306,139.88387556],[35.63661889,139.88195389],[35.63651333,139.88175056],[35.63662256,139.88136285]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
32,db/N07-11_12.xml/cv32,"[[35.63681972,139.88421083],[35.63683586,139.88507927],[35.63208722,139.89106472],[35.62897284,139.88735348]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
33,db/N07-11_12.xml/cv33,"[[35.63748822,139.8842611],[35.63681972,139.88421083]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
34,db/N07-11_12.xml/cv34,"[[35.63748822,139.8842611],[35.63769833,139.88648305],[35.63835056,139.88841917],[35.63919833,139.8899],[35.64050528,139.89156194],[35.66087131,139.91583845],[35.66990972,139.92454611],[35.67833257,139.93400442],[35.68047861,139.93671194],[35.6822725,139.9394175],[35.69114945,139.95404055],[35.69214889,139.95645528],[35.69256444,139.95909194],[35.69238195,139.96146972],[35.69199,139.96335222],[35.68479111,139.99039972],[35.67977667,140.000515],[35.67853732,140.00185551],[35.67440333,140.00386694],[35.67265194,140.00538028],[35.67137361,140.00727194],[35.66290556,140.02163806],[35.66176972,140.02394],[35.66057389,140.02713889],[35.65982667,140.02977583],[35.6592275,140.03275722],[35.65789472,140.03689139],[35.65718861,140.0384225],[35.65296639,140.04590111],[35.65123921,140.04980552],[35.65005278,140.05352722],[35.64923168,140.05795909]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
35,db/N07-11_12.xml/cv35,"[[35.64023062,139.87455267],[35.63784398,139.88124368],[35.63748822,139.8842611]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
36,db/N07-11_12.xml/cv36,"[[35.64905692,140.05902163],[35.64819472,140.05856861],[35.64469972,140.05527083],[35.65051222,140.04714611],[35.65102099,140.04480655],[35.65161028,140.04366583],[35.64963704,140.04154024],[35.64916106,140.0421296]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
37,db/N07-11_12.xml/cv37,"[[35.64905692,140.05902163],[35.64854389,140.06180583],[35.64789071,140.06380275],[35.64656283,140.06603422],[35.64331889,140.06984722],[35.64205861,140.07195028],[35.64154639,140.07471944],[35.64182667,140.07692583],[35.64228639,140.07832556],[35.64286139,140.079355],[35.65248528,140.09123861],[35.65366333,140.09289417],[35.65580694,140.09677028],[35.65645448,140.09761396],[35.65838154,140.0995085],[35.6619746,140.10131032],[35.66277601,140.1020235],[35.66368753,140.10319282],[35.66451528,140.10527],[35.66486222,140.10774222],[35.66540222,140.10964806],[35.66612361,140.11078889],[35.66906,140.11421639],[35.67029694,140.11653389],[35.67101583,140.11914083],[35.67199278,140.1248425],[35.67314444,140.128485],[35.67475167,140.13161472],[35.67862528,140.13778444],[35.68030722,140.14161796],[35.6811625,140.14494583],[35.68180194,140.14910667],[35.68230528,140.16106611],[35.6826525,140.16404528],[35.68393194,140.17154222],[35.68441028,140.17693417],[35.68444945,140.17990616],[35.68418417,140.18386444],[35.68295945,140.19223417],[35.68229611,140.19885528],[35.68214528,140.20284389],[35.68225945,140.20753028],[35.68300905,140.21391328],[35.6838,140.21756111],[35.68573361,140.22482528],[35.68637611,140.22826111],[35.68735917,140.23917694],[35.68853444,140.24336833],[35.69018528,140.247075],[35.69650222,140.25611583],[35.6984575,140.25989667],[35.69958357,140.26266872],[35.70243806,140.27218055],[35.70381111,140.27559028],[35.70519361,140.27815083],[35.70684056,140.28066472],[35.70864445,140.28281055],[35.71066695,140.28474611],[35.71257528,140.28621194],[35.71468333,140.28746889],[35.72519694,140.29204972],[35.72757278,140.29342139],[35.73068583,140.29566944],[35.73406694,140.2988925],[35.73599639,140.30122667],[35.74183153,140.30909484],[35.74366582,140.31116047],[35.74604809,140.31347749],[35.75041062,140.31670245],[35.75911361,140.3211575],[35.76154805,140.32280444],[35.76383556,140.32486917],[35.76542952,140.32668459],[35.77162361,140.33568194],[35.77321639,140.33759083],[35.77486139,140.3392425],[35.77783139,140.34171444],[35.78632167,140.34637222],[35.79041194,140.34910306],[35.7922,140.35054139],[35.79476861,140.35294417],[35.796955,140.35532917],[35.7993975,140.35838139],[35.80177278,140.36198889],[35.80394139,140.365915],[35.80655583,140.37170472],[35.80791889,140.37561083],[35.80874445,140.37880417],[35.8094475,140.38285972],[35.81035167,140.39271722],[35.81130083,140.39830694],[35.8128725,140.40413357],[35.81501111,140.40992222],[35.81745944,140.41514083],[35.8215775,140.42281194],[35.82482333,140.42824667],[35.83094361,140.43781111],[35.83462806,140.44410556],[35.83795278,140.45126111],[35.83925222,140.45566472],[35.8409375,140.46475361],[35.84155139,140.4727375],[35.84197028,140.48372917],[35.84279,140.48917583],[35.84422917,140.49600417],[35.84561139,140.50054389],[35.84732028,140.50471944],[35.85381083,140.51705639],[35.85501806,140.51904083],[35.85796639,140.52303055],[35.85982639,140.52518055],[35.86225945,140.52765305],[35.86638917,140.53119028],[35.88325417,140.5435375],[35.88701583,140.54704444],[35.89200722,140.55234417],[35.89506056,140.55510528],[35.898385,140.55730417],[35.90761472,140.5614675],[35.90862695,140.56205444],[35.91039806,140.56342083],[35.91163945,140.56466694],[35.91331222,140.56699611],[35.91480945,140.56998028],[35.9174575,140.5761075],[35.91874611,140.57827667]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
38,db/N07-11_12.xml/cv38,"[[35.64923168,140.05795909],[35.64905692,140.05902163]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
39,db/N07-11_12.xml/cv39,"[[35.64923168,140.05795909],[35.65002167,140.05831667],[35.65025278,140.05884861],[35.65011306,140.05917556],[35.64985194,140.059325],[35.64905692,140.05902163]]",15,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
40,db/N07-11_12.xml/cv40,"[[35.92900417,139.96181194],[35.9222725,139.95734889],[35.92053417,139.95573389],[35.91880806,139.95384417],[35.91634806,139.95013917],[35.91278194,139.94182028],[35.91155528,139.93924944],[35.90968278,139.93610528],[35.90789453,139.93380446],[35.90501137,139.93055187],[35.90133094,139.92728452],[35.89640648,139.92144554],[35.89329955,139.9180263],[35.88421094,139.90907562],[35.8827162,139.90732276],[35.87965139,139.90289832],[35.8757475,139.89528222]]",16,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
41,db/N07-11_12.xml/cv41,"[[35.92900417,139.96181194],[35.9222725,139.95734889],[35.92053417,139.95573389],[35.91880806,139.95384417],[35.91634806,139.95013917],[35.91278194,139.94182028],[35.91155528,139.93924944],[35.90968278,139.93610528],[35.90789453,139.93380446],[35.90501137,139.93055187],[35.90133094,139.92728452],[35.89640648,139.92144554],[35.89329955,139.9180263],[35.88421094,139.90907562],[35.8827162,139.90732276],[35.87965139,139.90289832],[35.8757475,139.89528222]]",17,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
42,db/N07-11_12.xml/cv42,"[[35.92900417,139.96181194],[35.9222725,139.95734889],[35.92053417,139.95573389],[35.91880806,139.95384417],[35.91634806,139.95013917],[35.91278194,139.94182028],[35.91155528,139.93924944],[35.90968278,139.93610528],[35.90789453,139.93380446],[35.90501137,139.93055187],[35.90133094,139.92728452],[35.89640648,139.92144554],[35.89329955,139.9180263],[35.88421094,139.90907562],[35.8827162,139.90732276],[35.87965139,139.90289832],[35.8757475,139.89528222]]",18,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
43,db/N07-11_12.xml/cv43,"[[35.92900417,139.96181194],[35.9222725,139.95734889],[35.92053417,139.95573389],[35.91880806,139.95384417],[35.91634806,139.95013917],[35.91278194,139.94182028],[35.91155528,139.93924944],[35.90968278,139.93610528],[35.90789453,139.93380446],[35.90501137,139.93055187],[35.90133094,139.92728452],[35.89640648,139.92144554],[35.89329955,139.9180263],[35.88421094,139.90907562],[35.8827162,139.90732276],[35.87965139,139.90289832],[35.8757475,139.89528222]]",19,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
44,db/N07-11_12.xml/cv44,"[[35.87104556,140.2901275],[35.86585667,140.28632444],[35.86334917,140.28508556],[35.86293222,140.28511333],[35.86228417,140.28552861],[35.85961945,140.29300861],[35.85739389,140.29831583],[35.85686444,140.29907028],[35.85628972,140.29912556],[35.85343278,140.29865472],[35.84975917,140.29626083],[35.84913472,140.29600583],[35.84799,140.29606028],[35.84515611,140.29674722],[35.84425167,140.29727861],[35.84272194,140.29892583],[35.83936167,140.30383889],[35.83500333,140.30512083],[35.83438333,140.30503083],[35.82705806,140.3015125],[35.82564972,140.30111889],[35.82435389,140.30117417],[35.82120972,140.30217639],[35.8207925,140.30248083],[35.81900667,140.30473444],[35.81635833,140.30597889],[35.81539861,140.30666444],[35.81343417,140.30846778],[35.81241972,140.30989833],[35.81163611,140.31158972],[35.81000278,140.31290583],[35.80927583,140.31255306],[35.80675167,140.31193111],[35.80411694,140.31165222],[35.80232306,140.31202111],[35.79927444,140.31330028],[35.7955,140.312695],[35.79480639,140.31423361],[35.7942375,140.31908667],[35.79164806,140.32341417],[35.7913075,140.32669917],[35.79107694,140.32744167],[35.79043444,140.32832194],[35.7851125,140.33401],[35.78467556,140.33491611],[35.78500389,140.33763528],[35.78445917,140.33994389],[35.7850925,140.34227083],[35.78507167,140.34299639],[35.78335639,140.34692556],[35.78311694,140.34812611],[35.78308972,140.34977444],[35.78347667,140.35353222],[35.78321722,140.35707861],[35.78530806,140.36272583],[35.78592222,140.36669361],[35.78579833,140.37034361],[35.78505694,140.37317083],[35.78418917,140.37490583],[35.78241417,140.3772425],[35.7775823,140.38146026],[35.77764785,140.38238082],[35.77808847,140.38268244],[35.77824095,140.38347018],[35.77681273,140.38515238],[35.77616993,140.38565201],[35.77490366,140.38616208],[35.77301953,140.38742937],[35.76947095,140.39030101],[35.76852667,140.3906075],[35.76769028,140.39005222],[35.7673775,140.38942167],[35.76710917,140.38734194],[35.76603726,140.38593802],[35.76443778,140.38481667],[35.76399639,140.38512222],[35.76395789,140.38551194]]",20,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
45,db/N07-11_12.xml/cv45,"[[35.64023062,139.87455267],[35.63803953,139.88058997],[35.63758472,139.88272583],[35.63748748,139.88424018],[35.63769833,139.88648305],[35.63835056,139.88841917],[35.63896515,139.88953812],[35.64050528,139.89156194],[35.66087131,139.91583845],[35.66990972,139.92454611],[35.67833257,139.93400442],[35.68047861,139.93671194],[35.6822725,139.9394175],[35.69114945,139.95404055],[35.69202895,139.9560281],[35.69252128,139.95846174],[35.69254417,139.96017361],[35.69199,139.96335222],[35.68479111,139.99039972],[35.67977667,140.000515],[35.67853732,140.00185551],[35.67440333,140.00386694],[35.67334917,140.00467917],[35.67233028,140.00578944],[35.66222445,140.02295167],[35.66144417,140.02473528],[35.66011917,140.0285875],[35.6592275,140.03275722],[35.65789472,140.03689139],[35.65718861,140.0384225],[35.65296639,140.04590111],[35.65123921,140.04980552],[35.65005278,140.05352722],[35.6487991,140.06062969],[35.64789071,140.06380275],[35.64656283,140.06603422],[35.64331889,140.06984722],[35.64232913,140.07133159],[35.64190333,140.07239778],[35.64154639,140.07471944],[35.64168306,140.07626972],[35.64197861,140.07751],[35.64286139,140.079355],[35.65248528,140.09123861],[35.65366333,140.09289417],[35.65623857,140.09735399],[35.65838154,140.0995085],[35.6619746,140.10131032],[35.66277601,140.1020235],[35.66368753,140.10319282],[35.66451528,140.10527],[35.66486222,140.10774222],[35.66540222,140.10964806],[35.66612361,140.11078889],[35.66906,140.11421639],[35.67029694,140.11653389],[35.67101583,140.11914083],[35.67199278,140.1248425],[35.67314444,140.128485],[35.67475167,140.13161472],[35.67760389,140.13603194],[35.67908111,140.13865111],[35.68030722,140.14161796],[35.68076056,140.14317361],[35.68180194,140.14910667],[35.68230528,140.16106611],[35.6826525,140.16404528],[35.68393194,140.17154222],[35.68441028,140.17693417],[35.68444945,140.17990616],[35.68418417,140.18386444],[35.68295945,140.19223417],[35.68217972,140.20057583],[35.68235,140.20877444],[35.68279556,140.212665],[35.68341417,140.21591917],[35.68608306,140.22646417],[35.6867297,140.23137206],[35.68735917,140.23917694],[35.68789944,140.24139417],[35.688785,140.24402083],[35.69018528,140.247075],[35.69199583,140.24982917],[35.69569611,140.25488028],[35.69754583,140.25798667],[35.69958357,140.26266872],[35.70229,140.27174417],[35.70381111,140.27559028],[35.70629653,140.27988014],[35.70864445,140.28281055],[35.71066695,140.28474611],[35.71315583,140.28658917],[35.71547028,140.28785861],[35.72519694,140.29204972],[35.72757278,140.29342139],[35.73116444,140.2960675],[35.73406694,140.2988925],[35.73599639,140.30122667],[35.74183153,140.30909484],[35.74366582,140.31116047],[35.74604809,140.31347749],[35.75041062,140.31670245],[35.75911361,140.3211575],[35.76154805,140.32280444],[35.76383556,140.32486917],[35.76542952,140.32668459],[35.77162361,140.33568194],[35.77321639,140.33759083],[35.77486139,140.3392425],[35.77783139,140.34171444],[35.78632167,140.34637222],[35.79041194,140.34910306],[35.7922,140.35054139],[35.79476861,140.35294417],[35.796955,140.35532917],[35.7993975,140.35838139],[35.80177278,140.36198889],[35.80394139,140.365915],[35.80655583,140.37170472],[35.80791889,140.37561083],[35.80874445,140.37880417],[35.8094475,140.38285972],[35.81035167,140.39271722],[35.81130083,140.39830694],[35.8128725,140.40413357],[35.81501111,140.40992222],[35.81745944,140.41514083],[35.8215775,140.42281194],[35.82482333,140.42824667],[35.83094361,140.43781111],[35.83462806,140.44410556],[35.83795278,140.45126111],[35.83925222,140.45566472],[35.8409375,140.46475361],[35.84155139,140.4727375],[35.84197028,140.48372917],[35.84279,140.48917583],[35.84422917,140.49600417],[35.84561139,140.50054389],[35.84732028,140.50471944],[35.85381083,140.51705639],[35.85501806,140.51904083],[35.85796639,140.52303055],[35.85982639,140.52518055],[35.86225945,140.52765305],[35.86638917,140.53119028],[35.88325417,140.5435375],[35.88701583,140.54704444],[35.89200722,140.55234417],[35.89506056,140.55510528],[35.898385,140.55730417],[35.90761472,140.5614675],[35.90862695,140.56205444],[35.91039806,140.56342083],[35.91163945,140.56466694],[35.91331222,140.56699611],[35.91480945,140.56998028],[35.9174575,140.5761075],[35.91874611,140.57827667]]",21,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
46,db/N07-11_12.xml/cv46,"[[35.73249389,140.82339028],[35.73049306,140.82322444],[35.72989128,140.82684614],[35.72982194,140.82750389],[35.7300362,140.8275151]]",22,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
47,db/N07-11_12.xml/cv47,"[[35.73249389,140.82339028],[35.73254117,140.82303733]]",22,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
48,db/N07-11_12.xml/cv48,"[[35.73941028,140.82423861],[35.73249389,140.82339028]]",22,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
49,db/N07-11_12.xml/cv49,"[[35.73249389,140.82339028],[35.73049306,140.82322444],[35.72989128,140.82684614],[35.72982194,140.82750389],[35.7300362,140.8275151]]",23,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
50,db/N07-11_12.xml/cv50,"[[35.73249389,140.82339028],[35.73254117,140.82303733]]",23,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
51,db/N07-11_12.xml/cv51,"[[35.73941028,140.82423861],[35.73249389,140.82339028]]",23,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
52,db/N07-11_12.xml/cv52,"[[35.88644183,140.50945828],[35.88790222,140.51068222],[35.88840361,140.50960278],[35.88869654,140.50845386],[35.88874277,140.50555639],[35.88937224,140.50346456],[35.88940639,140.50290444],[35.88887083,140.49988722],[35.88855806,140.49918917],[35.88932722,140.4971125],[35.88882556,140.49385333],[35.88953,140.4933825],[35.89107096,140.49161246],[35.89169806,140.49116194],[35.89309111,140.49284972]]",24,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
53,db/N07-11_12.xml/cv53,"[[35.89309111,140.49284972],[35.89442425,140.4939162],[35.89459651,140.49377355]]",24,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
54,db/N07-11_12.xml/cv54,"[[35.90808,140.490805],[35.904115,140.49036083],[35.90364806,140.49019333],[35.90396639,140.49153472],[35.90409583,140.4931125],[35.90052111,140.49162417],[35.89980275,140.49392909],[35.89923861,140.49507806],[35.89640278,140.49923333],[35.89430278,140.49792222],[35.8927025,140.49740306],[35.89117,140.49586],[35.89218389,140.49473889],[35.89309111,140.49284972]]",24,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
55,db/N07-11_12.xml/cv55,"[[35.93833194,140.53815806],[35.93656472,140.53698],[35.93373639,140.53724278],[35.93276139,140.53705583],[35.93202306,140.53650194],[35.92980306,140.53425028],[35.92801111,140.53289944],[35.92581333,140.53018417],[35.92492278,140.52755167],[35.92452056,140.52563972],[35.92184639,140.52377611],[35.92093917,140.52266083],[35.91927694,140.52139361],[35.91687083,140.51843861],[35.91485333,140.51757361],[35.91379694,140.51678306],[35.9114275,140.51748389],[35.90874528,140.51644583],[35.907475,140.5163075],[35.90626611,140.51500667],[35.904595,140.51506278],[35.904615,140.51046722],[35.90530778,140.50731167],[35.90626028,140.50524972],[35.90856472,140.50163056],[35.90947778,140.49923611],[35.91040833,140.49748944],[35.91156778,140.49632972],[35.91127694,140.49598167]]",24,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
56,db/N07-11_12.xml/cv56,"[[35.89117,140.49586],[35.88929139,140.49667417],[35.88882556,140.49385333],[35.88953,140.4933825],[35.89107096,140.49161246],[35.89169806,140.49116194],[35.89309111,140.49284972]]",25,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
57,db/N07-11_12.xml/cv57,"[[35.89117,140.49586],[35.89218389,140.49473889],[35.89309111,140.49284972]]",25,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
58,db/N07-11_12.xml/cv58,"[[35.89309111,140.49284972],[35.89442425,140.4939162],[35.89459651,140.49377355]]",25,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
59,db/N07-11_12.xml/cv59,"[[35.90808,140.490805],[35.904115,140.49036083],[35.90364806,140.49019333],[35.90396639,140.49153472],[35.90409583,140.4931125],[35.90052111,140.49162417],[35.89980275,140.49392909],[35.89923861,140.49507806],[35.89640278,140.49923333],[35.89430278,140.49792222],[35.8927025,140.49740306],[35.89117,140.49586]]",25,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
60,db/N07-11_12.xml/cv60,"[[35.93833194,140.53815806],[35.93656472,140.53698],[35.93373639,140.53724278],[35.93276139,140.53705583],[35.93202306,140.53650194],[35.92980306,140.53425028],[35.92801111,140.53289944],[35.92581333,140.53018417],[35.92492278,140.52755167],[35.92452056,140.52563972],[35.92184639,140.52377611],[35.92093917,140.52266083],[35.91927694,140.52139361],[35.91687083,140.51843861],[35.91485333,140.51757361],[35.91379694,140.51678306],[35.9114275,140.51748389],[35.90874528,140.51644583],[35.907475,140.5163075],[35.90626611,140.51500667],[35.904595,140.51506278],[35.904615,140.51046722],[35.90530778,140.50731167],[35.90626028,140.50524972],[35.90856472,140.50163056],[35.90947778,140.49923611],[35.91040833,140.49748944],[35.91156778,140.49632972],[35.91127694,140.49598167]]",25,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
61,db/N07-11_12.xml/cv61,"[[35.89309111,140.49284972],[35.89169806,140.49116194],[35.89107096,140.49161246],[35.88953,140.4933825],[35.88882556,140.49385333],[35.88932722,140.4971125],[35.88854889,140.499045],[35.88890472,140.50004639],[35.88940639,140.50324487],[35.88874277,140.50555639],[35.8886983,140.50844148],[35.88796972,140.51073778],[35.88644183,140.50945828]]",26,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
62,db/N07-11_12.xml/cv62,"[[35.89309111,140.49284972],[35.89442425,140.4939162],[35.89459651,140.49377355]]",26,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
63,db/N07-11_12.xml/cv63,"[[35.90808,140.490805],[35.904115,140.49036083],[35.90364806,140.49019333],[35.90396639,140.49153472],[35.90409583,140.4931125],[35.90052111,140.49162417],[35.89980275,140.49392909],[35.89923861,140.49507806],[35.89640278,140.49923333],[35.89430278,140.49792222],[35.8927025,140.49740306],[35.89117,140.49586],[35.89218389,140.49473889],[35.89309111,140.49284972]]",26,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
64,db/N07-11_12.xml/cv64,"[[35.93833194,140.53815806],[35.93656472,140.53698],[35.93373639,140.53724278],[35.93276139,140.53705583],[35.93202306,140.53650194],[35.92980306,140.53425028],[35.92801111,140.53289944],[35.92581333,140.53018417],[35.92492278,140.52755167],[35.92452056,140.52563972],[35.92184639,140.52377611],[35.92093917,140.52266083],[35.91927694,140.52139361],[35.91687083,140.51843861],[35.91485333,140.51757361],[35.91379694,140.51678306],[35.9114275,140.51748389],[35.90874528,140.51644583],[35.907475,140.5163075],[35.90626611,140.51500667],[35.904595,140.51506278],[35.904615,140.51046722],[35.90530778,140.50731167],[35.90626028,140.50524972],[35.90856472,140.50163056],[35.90947778,140.49923611],[35.91040833,140.49748944],[35.91156778,140.49632972],[35.91127694,140.49598167]]",26,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
65,db/N07-11_12.xml/cv65,"[[35.88644183,140.50945828],[35.88790222,140.51068222],[35.88856139,140.50909056],[35.888753,140.50791444],[35.88874277,140.50555639],[35.88937224,140.50346456],[35.88940639,140.50290444],[35.88887083,140.49988722],[35.88854889,140.499045],[35.88932722,140.4971125],[35.88929139,140.49667417]]",27,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
66,db/N07-11_12.xml/cv66,"[[35.88929139,140.49667417],[35.88882556,140.49385333],[35.88953,140.4933825],[35.89107096,140.49161246],[35.89169806,140.49116194],[35.89309111,140.49284972]]",27,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
67,db/N07-11_12.xml/cv67,"[[35.89309111,140.49284972],[35.89218389,140.49473889],[35.89129917,140.49574917],[35.88929139,140.49667417]]",27,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
68,db/N07-11_12.xml/cv68,"[[35.89309111,140.49284972],[35.89442425,140.4939162],[35.89459651,140.49377355]]",27,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
69,db/N07-11_12.xml/cv69,"[[35.92900417,139.96181194],[35.9222725,139.95734889],[35.92053417,139.95573389],[35.91880806,139.95384417],[35.91634806,139.95013917],[35.91278194,139.94182028],[35.91155528,139.93924944],[35.90968278,139.93610528],[35.90789453,139.93380446],[35.90501137,139.93055187],[35.90133094,139.92728452],[35.89640648,139.92144554],[35.89329955,139.9180263],[35.88421094,139.90907562],[35.8827162,139.90732276],[35.87965139,139.90289832],[35.8757475,139.89528222]]",28,2026-05-04 18:27:34 UTC,2026-05-04 18:27:34 UTC
