"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"06","山形県","06201","山形市","062010146000","早乙女","38.276835","140.362241","0","1"
"06","山形県","06201","山形市","062010147000","境田町","38.297551","140.329975","0","1"
"06","山形県","06201","山形市","062010148000","栄原","38.289743","140.345511","0","1"
"06","山形県","06201","山形市","062010149000","肴町","38.261749","140.330151","0","1"
"06","山形県","06201","山形市","062010150000","桜ケ丘","38.252559","140.263091","0","1"
"06","山形県","06201","山形市","062010151000","佐倉宿","38.231790","140.278769","0","1"
"06","山形県","06201","山形市","062010152001","桜田西一丁目","38.221296","140.317034","0","3"
"06","山形県","06201","山形市","062010152002","桜田西二丁目","38.219551","140.316966","0","3"
"06","山形県","06201","山形市","062010152003","桜田西三丁目","38.220678","140.313475","0","3"
"06","山形県","06201","山形市","062010152004","桜田西四丁目","38.218057","140.315218","0","3"
"06","山形県","06201","山形市","062010152005","桜田西五丁目","38.222102","140.309588","0","3"
"06","山形県","06201","山形市","062010153001","桜田東一丁目","38.220715","140.320781","0","3"
"06","山形県","06201","山形市","062010153002","桜田東二丁目","38.220821","140.323190","0","3"
"06","山形県","06201","山形市","062010153003","桜田東三丁目","38.217925","140.321652","0","3"
"06","山形県","06201","山形市","062010153004","桜田東四丁目","38.219046","140.325523","0","3"
"06","山形県","06201","山形市","062010154000","桜田南","38.215621","140.312947","0","1"
"06","山形県","06201","山形市","062010155000","桜町","38.252826","140.331422","0","1"
"06","山形県","06201","山形市","062010156000","三社","38.315593","140.303014","0","1"
"06","山形県","06201","山形市","062010157000","島","38.287546","140.314883","0","1"
"06","山形県","06201","山形市","062010158001","嶋北一丁目","38.286195","140.322981","0","3"
"06","山形県","06201","山形市","062010158002","嶋北二丁目","38.286550","140.319665","0","3"
"06","山形県","06201","山形市","062010158003","嶋北三丁目","38.289987","140.321881","0","3"
"06","山形県","06201","山形市","062010158004","嶋北四丁目","38.287421","140.317808","0","3"
"06","山形県","06201","山形市","062010159001","嶋南一丁目","38.280566","140.322586","0","3"
"06","山形県","06201","山形市","062010159002","嶋南二丁目","38.280663","140.319607","0","3"
"06","山形県","06201","山形市","062010159003","嶋南三丁目","38.281244","140.317083","0","3"
"06","山形県","06201","山形市","062010159004","嶋南四丁目","38.281864","140.315077","0","3"
"06","山形県","06201","山形市","062010160001","下条町一丁目","38.263117","140.326888","0","3"
"06","山形県","06201","山形市","062010160002","下条町二丁目","38.262425","140.322957","0","3"
"06","山形県","06201","山形市","062010160003","下条町三丁目","38.267021","140.322720","0","3"
"06","山形県","06201","山形市","062010160004","下条町四丁目","38.266032","140.325989","0","3"
